Recv Date,Appt Date and Time,SO #,SO ID,Shipment Nbr,Customer Load ID,Pallets Left to Pull,Cases Left to Pull,UCC Label Name,Ship To,Bill To,PO,Order Status,Nbr Lines,Original Qty(eaches),Original Qty (cs),Allocated Qty(eaches),Allocated Qty (cs),Picked Qty(eaches),Picked Qty (cs),Left to Pick (Cs),SCAC,Ship Via,Pmt Term,Wave ID,Wave Descr,Stop,Trailer ID,Pallet Type
"Oct 16, 2024 12:01:04 PM","Oct 23, 2024 12:00:00 AM",7498294,7635606,,,0,0,P,C & S WHOLESALE - JACKSONVILLE,C & S WHOLESALE,830703,Released,3,4,4,0,0,0,0,4,,F117,Prepaid,,,,,
"Oct 16, 2024 12:01:07 PM","Oct 19, 2024 12:30:00 PM",7499282,7637320,9010158662,491766406,0,0,P,NAI LANCASTER,ALBERTSONS (LANCASTER),026230,Packed,103,"44,534","1,516","44,367","1,502.08","44,367","1,502.08",13.92,RBTW,RBTW,Prepaid,202112302020,Wave LTL Orders - Plt Cust,2,242075,
"Oct 16, 2024 12:09:05 PM","Oct 21, 2024 8:30:00 PM",7497590,7635247,9010158742,492080299,12,261,C,FOOD LION BUTNER WAREHOUSE 0090,FOOD LION LLC,12253321,DC Allocated,11,"8,052","1,020","8,052","1,020",0,0,"1,020",RBTW,RBTW,Prepaid,202112302130,Wave LTL Orders - Case Cust,2,,
"Oct 16, 2024 12:15:05 PM","Oct 21, 2024 12:00:00 AM",7491711,7643890,,,0,0,C,PROGRESSIVE DIST INC 0071,HANNAFORD,12216192,Manifested,1,12,1,12,1,12,1,0,,F117,Prepaid,202112302287,Wave Parcel Orders,0,,1 - Use CHEP Pallet
"Oct 16, 2024 12:49:04 PM","Sep 26, 2024 12:00:00 AM",7491611,7643349,9010158584,,0,0,P,SUPREME PAPER SUPPLIES 00001,SUPREME PAPER SUPPLIES,55191,Loaded,1,465,155,465,155,465,155,0,SAIA,SAIA,Prepaid,202112301737,Wave LTL Orders - Plt Cust,2,485706,
"Oct 16, 2024 2:25:07 PM","Oct 23, 2024 12:00:00 AM",7501495,7644615,,,0,0,,WALMART LAX1,WAL-MART 3P BHUS BI,6324575GDM,Released,1,2,2,0,0,0,0,2,,F117,Prepaid,,,,,
"Oct 16, 2024 2:25:10 PM","Oct 23, 2024 12:00:00 AM",7501497,7644617,,,0,0,,WALMART ATL1,WAL-MART 3P BHUS BI,6324577GDM,Released,2,9,8,0,0,0,0,8,,F117,Prepaid,,,,,
"Oct 16, 2024 2:25:13 PM","Oct 23, 2024 12:00:00 AM",7501496,7644616,,,0,0,,WALMART PHL5s,WAL-MART 3P BHUS BI,6324576GDM,Released,4,29,11,0,0,0,0,11,,F117,Prepaid,,,,,
"Oct 16, 2024 2:25:15 PM","Oct 23, 2024 12:00:00 AM",7501498,7644618,,,0,0,,WALMART DFW5s,WAL-MART 3P BHUS BI,6324574GDM,Released,2,10,8,0,0,0,0,8,,F117,Prepaid,,,,,
"Oct 16, 2024 2:25:17 PM","Oct 23, 2024 12:00:00 AM",7501499,7644619,,,0,0,,WALMART ORDS1,WAL-MART 3P BHUS BI,6324573GDM,Released,2,9,7,0,0,0,0,7,,F117,Prepaid,,,,,
"Oct 16, 2024 2:43:10 PM","Oct 21, 2024 12:00:00 AM",7504601,7644577,,,0,0,C,Emily Holton,SAMPLE REQUEST,SLS-DVSBKWR,Released,13,13,1.79,0,0,0,0,1.79,,F117,Prepaid,,,,,
"Oct 16, 2024 2:43:50 PM","Oct 21, 2024 8:30:00 PM",7503710,7643717,9010158745,492512485,26,"1,006",P,HE BUTT 4040,H E BUTT GROCERY,05X399223,DC Allocated,83,"62,258","1,588","62,258","1,588",0,0,"1,588",RBTW,RBTW,Prepaid,202112302329,Wave LTL Orders - Plt Cust,2,,1 - Use CHEP Pallet
"Oct 16, 2024 2:49:18 PM","Oct 20, 2024 8:01:00 AM",7503709,7643716,,492511758,0,0,P,HE BUTT 4040,H E BUTT GROCERY,05X396230,Released,39,"82,872","1,946",0,0,0,0,"1,946",,RBTW,Prepaid,,,,,1 - Use CHEP Pallet
"Oct 16, 2024 3:01:06 PM","Oct 23, 2024 12:00:00 AM",7501070,7638766,,,0,0,P,JACENT | NEW JERSEY  #0003,JACENT STRATEGIC (LAMI),206947,Released,2,402,56,0,0,0,0,56,,SAIA,Prepaid,,,,,
"Oct 16, 2024 3:01:09 PM","Oct 21, 2024 12:00:00 AM",7494470,7643327,9010158702,,2,14,C,IMPERIAL DISTRIBUTORS,"TOPCO ASSOCIATES, LLC",000004502197578,DC Allocated,1,"1,488",62,"1,488",62,0,0,62,EXLA,EXLA,Prepaid,202112302073,Wave LTL Orders - Case Cust,2,,1 - Use CHEP Pallet
"Oct 16, 2024 3:01:13 PM","Oct 23, 2024 12:00:00 AM",7501791,7640597,,,0,0,P,"SUPERVALU - POMPANO BEACH, FL",SUPERVALU OCALA,81480312,Released,10,636,10,0,0,0,0,10,,F117,Prepaid,,,,,4 - Use Stringer 4way (#1) Pal
"Oct 16, 2024 4:25:21 PM","Oct 21, 2024 12:30:00 PM",7500538,7638209,9010158734,181509317,0,137,C,MEIJER RSC #0802,MEIJER INC,216468817,In Packing,97,"4,973",815,"4,973",815,"4,309",678,137,JATV,JATV,Collect,202112302119,Wave LTL Orders - Case Cust,3,,4 - Use Stringer 4way (#1) Pal
"Oct 16, 2024 4:43:04 PM","Oct 21, 2024 12:00:00 AM",7488979,7644606,9010158676,,0,0,P,SUPERVALU - SERF 0000,SUPERVALU (ANNISTON),67429692,Loaded,2,12,2,12,2,12,2,0,ODFL,ODFL,Prepaid,202112302006,Wave LTL Orders - Plt Cust,2,536229,4 - Use Stringer 4way (#1) Pal
"Oct 16, 2024 5:01:04 PM","Oct 23, 2024 12:00:00 AM",7502614,7642274,9010158763,,0,28,P,WAL-MART DC 6094G GENERAL,WAL-MART STORES,8431414589,DC Allocated,1,56,28,56,28,0,0,28,SAIA,SAIA,Prepaid,202112302203,Wave LTL Orders - Plt Cust,2,,
"Oct 16, 2024 5:01:05 PM","Oct 22, 2024 12:00:00 AM",7502507,7642446,9010158757,,0,0,P,WAL-MART DC 7036G GENERAL,WAL-MART STORES,4631952234,Staged,1,120,60,120,60,120,60,0,SAIA,SAIA,Prepaid,202112302197,Wave LTL Orders - Plt Cust,2,,
"Oct 16, 2024 5:01:05 PM","Oct 22, 2024 12:00:00 AM",7502616,7642276,9010158759,,0,48,P,WAL-MART DC 6012G GENERAL,WAL-MART STORES,8537050904,DC Allocated,1,96,48,96,48,0,0,48,SAIA,SAIA,Prepaid,202112302199,Wave LTL Orders - Plt Cust,2,,
"Oct 16, 2024 5:01:06 PM","Oct 22, 2024 12:00:00 AM",7502196,7642436,9010158755,,0,50,P,WAL-MART DC 6068G GENERAL,WAL-MART STORES,1931574316,DC Allocated,1,100,50,100,50,0,0,50,SAIA,SAIA,Prepaid,202112302195,Wave LTL Orders - Plt Cust,2,,
"Oct 16, 2024 5:01:06 PM","Oct 22, 2024 12:00:00 AM",7502493,7642253,9010158756,,0,36,P,WAL-MART DC 6036G GENERAL,WAL-MART STORES,3529799934,DC Allocated,1,72,36,72,36,0,0,36,SAIA,SAIA,Prepaid,202112302196,Wave LTL Orders - Plt Cust,2,,
"Oct 16, 2024 5:01:06 PM","Oct 22, 2024 12:00:00 AM",7502627,7642287,9010158760,,0,60,P,WAL-MART DC 6016G GENERAL,WAL-MART STORES,9231882494,DC Allocated,1,120,60,120,60,0,0,60,SAIA,SAIA,Prepaid,202112302200,Wave LTL Orders - Plt Cust,2,,
"Oct 16, 2024 5:01:07 PM","Oct 22, 2024 12:00:00 AM",7502512,7642452,9010158758,,0,46,P,WAL-MART DC 6035G GENERAL,WAL-MART STORES,6279779720,DC Allocated,1,92,46,92,46,0,0,46,SAIA,SAIA,Prepaid,202112302198,Wave LTL Orders - Plt Cust,2,,
"Oct 16, 2024 5:09:05 PM","Oct 22, 2024 6:30:00 PM",7500108,7637530,,22DNX5-01,0,0,P,DOLLAR GENERAL 96130,DOLLAR GENERAL,22DNX5,Released,32,"20,960","1,234",0,0,0,0,"1,234",,CYWR,Collect,,,,,
"Oct 16, 2024 5:19:04 PM","Oct 23, 2024 12:00:00 AM",7504701,7644627,,,0,0,P,MWI VETERINARY SUPPLY H01,MWI DIV OF AGRI-BEEF,16738939,Released,2,"2,304",192,0,0,0,0,192,,EXLA,Prepaid,,,,,
"Oct 16, 2024 5:35:05 PM","Oct 17, 2024 12:00:00 AM",7503294,7643418,,,0,0,C,AMAZON.COM.DEDC LLC #MDW9,AMAZON.COM BHP,6HBQTXPY,Manifested,2,28,7,28,7,28,7,0,,U748,Collect,202112301682,Wave Parcel Orders,0,,
"Oct 16, 2024 5:35:05 PM","Oct 21, 2024 12:00:00 AM",7501492,7643354,,,0,0,P,Albertsons Store 2743,ALBERTSONS (BREA),2743_101124A_NCCO,Manifested,1,6,3,6,3,6,3,0,,F117,Prepaid,202112302287,Wave Parcel Orders,0,,
"Oct 16, 2024 5:43:04 PM","Oct 22, 2024 12:00:00 AM",7504569,7644928,,,0,0,C,CHEWY INC #AVP1,CHEWY INC,RS41298489,Released,2,82,15,0,0,0,0,15,,F117,Prepaid,,,,,
"Oct 16, 2024 5:43:05 PM","Oct 22, 2024 12:00:00 AM",7504573,7644932,,,0,0,C,CHEWY #MDT1,CHEWY INC,RS41298496,Released,1,12,2,0,0,0,0,2,,F117,Prepaid,,,,,
"Oct 16, 2024 5:43:05 PM","Oct 22, 2024 12:00:00 AM",7504176,7644089,,,0,0,C,CHEWY INC #DFW1,CHEWY INC,RS41298493,Released,1,12,1,0,0,0,0,1,,F117,Prepaid,,,,,
"Oct 16, 2024 5:43:05 PM","Oct 22, 2024 12:00:00 AM",7504175,7644088,,,0,0,C,"CHEWY, INC (OH - DAYTON)",CHEWY INC,RS41298492,Released,1,8,2,0,0,0,0,2,,F117,Prepaid,,,,,
"Oct 16, 2024 5:43:06 PM","Oct 22, 2024 12:00:00 AM",7504570,7644929,,,0,0,C,CHEWY INC #AVP2,CHEWY INC,RS41298490,Released,2,28,5,0,0,0,0,5,,F117,Prepaid,,,,,
"Oct 16, 2024 5:43:07 PM","Oct 22, 2024 12:00:00 AM",7502832,7642949,,492455660,0,0,P,MARC GLASSMAN 0002,MARC GLASSMAN INC,857254,Released,48,"11,327","1,851",0,0,0,0,"1,851",,RBTW,Prepaid,,,,,
"Oct 16, 2024 5:43:08 PM","Oct 22, 2024 12:00:00 AM",7504572,7644931,,,0,0,C,CHEWY  INC  #MCI1,CHEWY INC,RS41298494,Released,1,8,2,0,0,0,0,2,,F117,Prepaid,,,,,
"Oct 16, 2024 5:43:08 PM","Oct 22, 2024 12:00:00 AM",7504177,7644090,,,0,0,C,CHEWY INC #MCO1,CHEWY INC,RS41298495,Released,1,12,1,0,0,0,0,1,,F117,Prepaid,,,,,
"Oct 16, 2024 5:43:09 PM","Oct 21, 2024 12:00:00 AM",7501493,7644612,,,0,0,C,HARRIS TEETER #366,HARRIS TEETER,366-101224,Released,29,128,8.85,0,0,0,0,8.85,,F117,Prepaid,,,,,
"Oct 16, 2024 6:05:05 PM","Oct 21, 2024 12:30:00 PM",7475865,7627217,9010158731,492372071,0,0,P,SUPERVALU C/O 0000,SUPERVALU (OGLESBY),48465828,Staged,2,888,132,888,132,888,132,0,RBTW,RBTW,Prepaid,202112302106,Wave LTL Orders - Plt Cust,2,,4 - Use Stringer 4way (#1) Pal
"Oct 16, 2024 6:05:06 PM","Oct 21, 2024 12:30:00 PM",7497652,7635309,9010158731,492372071,0,4,P,SUPERVALU C/O 0000,SUPERVALU (OGLESBY),48468168,In Packing,24,"4,138",418,"4,138",418,"4,130",416,2,RBTW,RBTW,Prepaid,202112302106,Wave LTL Orders - Plt Cust,3,,4 - Use Stringer 4way (#1) Pal
"Oct 16, 2024 6:05:08 PM","Oct 21, 2024 12:30:00 PM",7500259,7637866,9010158731,492372071,4,228,P,SUPERVALU C/O 0000,SUPERVALU (OGLESBY),48468474,In Packing,60,"15,924",505,"15,924",505,"4,642",214.33,290.67,RBTW,RBTW,Prepaid,202112302358,Wave LTL Orders - Plt Cust,2,,4 - Use Stringer 4way (#1) Pal
"Oct 16, 2024 6:13:05 PM","Oct 21, 2024 12:00:00 AM",7490461,7643877,9010158693,,1,0,P,W.W. FAIRBAIRN&SONS INC #0027,ALLIANCE INTERNATIONAL - DS,0027-FM24,DC Allocated,1,1,1,1,1,0,0,1,EXLA,EXLA,Prepaid,202112302035,Wave LTL Orders - Plt Cust,2,,
"Oct 16, 2024 6:13:07 PM","Oct 21, 2024 12:00:00 AM",7496832,7634330,9010158635,,0,0,C,DO IT BEST CORP # 0007,ALLIANCE INTERNATIONAL - WHSE,442761N3780,Staged,5,132,26,132,26,132,26,0,AACT,AACT,Prepaid,202112301904,Wave LTL Orders - Case Cust,2,,
"Oct 16, 2024 6:13:07 PM","Oct 21, 2024 12:00:00 AM",7490460,7643874,9010158679,,0,0,P,Providence Hdw & Bldg Mat #0413,ALLIANCE INTERNATIONAL - DS,PHCDIB0924,Loaded,1,3,3,3,3,3,3,0,EXLA,EXLA,Prepaid,202112302010,Wave LTL Orders - Plt Cust,2,529897,
"Oct 16, 2024 6:13:07 PM","Oct 21, 2024 12:00:00 AM",7503904,7643335,,,0,0,C,ORGILL INC,ORGILL INC,43546420,DC Allocated,7,156,2.88,156,2.88,0,0,2.88,,F117,Prepaid,202112302385,Wave Parcel Orders,0,,
"Oct 16, 2024 6:13:08 PM","Oct 22, 2024 12:00:00 AM",7504064,7644169,9010158843,,0,72,P,CVS-BEECH ISLAND S101,CVS PHARMACY,8608901,DC Allocated,1,432,72,432,72,0,0,72,SAIA,SAIA,Prepaid,202112302375,Wave LTL Orders - Plt Cust,2,,
"Oct 16, 2024 6:13:09 PM","Oct 21, 2024 12:00:00 AM",7503989,7644277,9010158673,,0,0,P,"BLAIN SUPPLY, INC 001",BLAIN SUPPLY INC,P002546256,Loaded,17,648,71,648,71,648,71,0,SAIA,SAIA,Prepaid,202112302003,Wave LTL Orders - Plt Cust,2,485706,
"Oct 16, 2024 6:13:09 PM","Oct 21, 2024 12:00:00 AM",7504043,7644150,,,0,0,P,"BLAIN SUPPLY, INC 001",BLAIN SUPPLY INC,P002546445,Manifested,1,360,15,360,15,360,15,0,,F117,Prepaid,202112302287,Wave Parcel Orders,0,,
"Oct 16, 2024 6:13:10 PM","Oct 21, 2024 12:00:00 AM",7503691,7644007,,,0,0,C,ORGILL INC #003,ORGILL INC,33546419,DC Allocated,9,120,6.92,120,6.92,0,0,6.92,,F117,Prepaid,202112302389,Wave Parcel Orders,0,,
"Oct 16, 2024 6:21:05 PM","Oct 23, 2024 12:00:00 AM",7437214,7632153,,,0,0,P,C & S WHOLESALE GROCERS #0037,C & S WHSL (BETH 4),650939,Released,1,534,89,0,0,0,0,89,,EXLA,Prepaid,,,,,1 - Use CHEP Pallet
"Oct 16, 2024 6:21:08 PM","Oct 21, 2024 8:30:00 PM",7500670,7638173,9010158742,492080299,16,100,C,FOOD LION BUTNER WAREHOUSE 0090,FOOD LION LLC,12265561,DC Allocated,10,"5,632",940,"5,632",940,0,0,940,RBTW,RBTW,Prepaid,202112302355,Wave LTL Orders - Case Cust,3,,
"Oct 16, 2024 7:05:08 PM","Oct 18, 2024 12:00:00 AM",7504946,7643360,,,0,0,P,GIANT FOOD,C & S WHSL (BETH 4),387_101624_NCCO,Manifested,1,60,0.6,60,0.6,60,0.6,0,,F117,Prepaid,202112301864,Wave Parcel Orders,0,,1 - Use CHEP Pallet
"Oct 16, 2024 7:05:10 PM","Oct 17, 2024 12:00:00 AM",7504723,7644660,,,0,0,P,GIANT FOOD,C & S WHSL (BETH 4),125_101624_NCCO,Manifested,1,60,0.6,60,0.6,60,0.6,0,,F117,Prepaid,202112301754,Wave Parcel Orders,0,,1 - Use CHEP Pallet
"Oct 16, 2024 7:05:10 PM","Oct 17, 2024 12:00:00 AM",7504724,7644661,,,0,0,P,GIANT FOOD,C & S WHSL (BETH 4),128_101624_NCCO,Manifested,1,60,0.6,60,0.6,60,0.6,0,,F117,Prepaid,202112301757,Wave Parcel Orders,0,,1 - Use CHEP Pallet
"Oct 16, 2024 7:05:11 PM","Oct 17, 2024 12:00:00 AM",7504717,7644654,,,0,0,P,GIANT FOOD,C & S WHSL (BETH 4),100_101624_NCCO,Manifested,1,60,0.6,60,0.6,60,0.6,0,,F117,Prepaid,202112301754,Wave Parcel Orders,0,,1 - Use CHEP Pallet
"Oct 16, 2024 7:05:12 PM","Oct 17, 2024 12:00:00 AM",7504722,7644659,,,0,0,P,GIANT FOOD,C & S WHSL (BETH 4),117_101624_NCCO,Manifested,1,60,0.6,60,0.6,60,0.6,0,,F117,Prepaid,202112301757,Wave Parcel Orders,0,,1 - Use CHEP Pallet
"Oct 16, 2024 7:05:12 PM","Oct 17, 2024 12:00:00 AM",7504731,7644668,,,0,0,P,GIANT FOOD,C & S WHSL (BETH 4),155_101624_NCCO,Manifested,1,60,0.6,60,0.6,60,0.6,0,,F117,Prepaid,202112301754,Wave Parcel Orders,0,,1 - Use CHEP Pallet
"Oct 16, 2024 7:05:13 PM","Oct 17, 2024 12:00:00 AM",7504728,7644665,,,0,0,P,GIANT FOOD,C & S WHSL (BETH 4),141_101624_NCCO,Manifested,1,60,0.6,60,0.6,60,0.6,0,,F117,Prepaid,202112301757,Wave Parcel Orders,0,,1 - Use CHEP Pallet
"Oct 16, 2024 7:05:14 PM","Oct 17, 2024 12:00:00 AM",7504735,7644672,,,0,0,P,GIANT FOOD,C & S WHSL (BETH 4),192_101624_NCCO,Manifested,1,60,0.6,60,0.6,60,0.6,0,,F117,Prepaid,202112301757,Wave Parcel Orders,0,,1 - Use CHEP Pallet
"Oct 16, 2024 7:05:14 PM","Oct 17, 2024 12:00:00 AM",7504736,7644673,,,0,0,P,GIANT FOOD,C & S WHSL (BETH 4),194_101624_NCCO,Manifested,1,60,0.6,60,0.6,60,0.6,0,,F117,Prepaid,202112301754,Wave Parcel Orders,0,,1 - Use CHEP Pallet
"Oct 16, 2024 7:05:14 PM","Oct 17, 2024 12:00:00 AM",7504737,7644674,,,0,0,P,GIANT FOOD,C & S WHSL (BETH 4),196_101624_NCCO,Manifested,1,60,0.6,60,0.6,60,0.6,0,,F117,Prepaid,202112301757,Wave Parcel Orders,0,,1 - Use CHEP Pallet
"Oct 16, 2024 7:05:16 PM","Oct 17, 2024 12:00:00 AM",7504740,7645058,,,0,0,P,GIANT FOOD,C & S WHSL (BETH 4),231_101624_NCCO,Manifested,1,60,0.6,60,0.6,60,0.6,0,,F117,Prepaid,202112301757,Wave Parcel Orders,0,,1 - Use CHEP Pallet
"Oct 16, 2024 7:05:17 PM","Oct 17, 2024 12:00:00 AM",7504743,7645055,,,0,0,P,GIANT FOOD,C & S WHSL (BETH 4),234_101624_NCCO,Manifested,1,60,0.6,60,0.6,60,0.6,0,,F117,Prepaid,202112301757,Wave Parcel Orders,0,,1 - Use CHEP Pallet
"Oct 16, 2024 7:05:18 PM","Oct 17, 2024 12:00:00 AM",7504741,7645057,,,0,0,P,GIANT FOOD,C & S WHSL (BETH 4),232_101624_NCCO,Manifested,1,60,0.6,60,0.6,60,0.6,0,,F117,Prepaid,202112301759,Wave Parcel Orders,0,,1 - Use CHEP Pallet
"Oct 16, 2024 7:05:21 PM","Oct 17, 2024 12:00:00 AM",7504756,7645042,,,0,0,P,GIANT FOOD,C & S WHSL (BETH 4),308_101624_NCCO,Manifested,1,60,0.6,60,0.6,60,0.6,0,,F117,Prepaid,202112301757,Wave Parcel Orders,0,,1 - Use CHEP Pallet
"Oct 16, 2024 7:05:21 PM","Oct 17, 2024 12:00:00 AM",7504758,7645040,,,0,0,P,GIANT FOOD,C & S WHSL (BETH 4),313_101624_NCCO,Manifested,1,60,0.6,60,0.6,60,0.6,0,,F117,Prepaid,202112301754,Wave Parcel Orders,0,,1 - Use CHEP Pallet
"Oct 16, 2024 7:05:24 PM","Oct 17, 2024 12:00:00 AM",7504769,7645029,,,0,0,P,GIANT FOOD,C & S WHSL (BETH 4),330_101624_NCCO,Weighed,1,60,0.6,60,0.6,60,0.6,0,,F117,Prepaid,202112301759,Wave Parcel Orders,0,,1 - Use CHEP Pallet
"Oct 16, 2024 7:05:25 PM","Oct 17, 2024 12:00:00 AM",7504761,7645037,,,0,0,P,GIANT FOOD,C & S WHSL (BETH 4),319_101624_NCCO,Manifested,1,60,0.6,60,0.6,60,0.6,0,,F117,Prepaid,202112301754,Wave Parcel Orders,0,,1 - Use CHEP Pallet
"Oct 16, 2024 7:05:25 PM","Oct 17, 2024 12:00:00 AM",7504776,7645022,,,0,0,P,GIANT FOOD,C & S WHSL (BETH 4),342_101624_NCCO,Manifested,1,60,0.6,60,0.6,60,0.6,0,,F117,Prepaid,202112301754,Wave Parcel Orders,0,,1 - Use CHEP Pallet
"Oct 16, 2024 7:05:26 PM","Oct 17, 2024 12:00:00 AM",7504772,7645026,,,0,0,P,GIANT FOOD,C & S WHSL (BETH 4),336_101624_NCCO,Manifested,1,60,0.6,60,0.6,60,0.6,0,,F117,Prepaid,202112301754,Wave Parcel Orders,0,,1 - Use CHEP Pallet
"Oct 16, 2024 7:05:26 PM","Oct 18, 2024 12:00:00 AM",7504778,7645020,,,0,0,P,GIANT FOOD,C & S WHSL (BETH 4),344_101624_NCCO,Manifested,1,60,0.6,60,0.6,60,0.6,0,,F117,Prepaid,202112301864,Wave Parcel Orders,0,,1 - Use CHEP Pallet
"Oct 16, 2024 7:05:28 PM","Oct 18, 2024 12:00:00 AM",7504781,7645017,,,0,0,P,GIANT FOOD,C & S WHSL (BETH 4),348_101624_NCCO,Manifested,1,60,0.6,60,0.6,60,0.6,0,,F117,Prepaid,202112301864,Wave Parcel Orders,0,,1 - Use CHEP Pallet
"Oct 16, 2024 7:05:29 PM","Oct 18, 2024 12:00:00 AM",7504784,7645014,,,0,0,P,GIANT FOOD,C & S WHSL (BETH 4),358_101624_NCCO,Manifested,1,60,0.6,60,0.6,60,0.6,0,,F117,Prepaid,202112301864,Wave Parcel Orders,0,,1 - Use CHEP Pallet
"Oct 16, 2024 7:05:30 PM","Oct 18, 2024 12:00:00 AM",7504783,7645015,,,0,0,P,GIANT FOOD,C & S WHSL (BETH 4),354_101624_NCCO,Manifested,1,60,0.6,60,0.6,60,0.6,0,,F117,Prepaid,202112301864,Wave Parcel Orders,0,,1 - Use CHEP Pallet
"Oct 16, 2024 7:05:31 PM","Oct 18, 2024 12:00:00 AM",7504789,7645009,,,0,0,P,GIANT FOOD,C & S WHSL (BETH 4),366_101624_NCCO,Manifested,1,60,0.6,60,0.6,60,0.6,0,,F117,Prepaid,202112301864,Wave Parcel Orders,0,,1 - Use CHEP Pallet
"Oct 16, 2024 7:15:06 PM","Oct 18, 2024 12:00:00 AM",7504795,7645003,,,0,0,P,GIANT FOOD,C & S WHSL (BETH 4),389_101624_NCCO,Manifested,1,60,0.6,60,0.6,60,0.6,0,,F117,Prepaid,202112301864,Wave Parcel Orders,0,,1 - Use CHEP Pallet
"Oct 16, 2024 7:15:08 PM","Oct 18, 2024 12:00:00 AM",7504794,7645004,,,0,0,P,GIANT FOOD,C & S WHSL (BETH 4),386_101624_NCCO,Manifested,1,60,0.6,60,0.6,60,0.6,0,,F117,Prepaid,202112301877,Wave Parcel Orders,0,,1 - Use CHEP Pallet
"Oct 16, 2024 7:15:08 PM","Oct 18, 2024 12:00:00 AM",7504799,7643399,,,0,0,P,GIANT FOOD,C & S WHSL (BETH 4),745_101624_NCCO,Manifested,1,60,0.6,60,0.6,60,0.6,0,,F117,Prepaid,202112301877,Wave Parcel Orders,0,,1 - Use CHEP Pallet
"Oct 16, 2024 7:15:09 PM","Oct 18, 2024 12:00:00 AM",7504901,7643397,,,0,0,P,GIANT FOOD,C & S WHSL (BETH 4),748_101624_NCCO,Manifested,1,60,0.6,60,0.6,60,0.6,0,,F117,Prepaid,202112301877,Wave Parcel Orders,0,,1 - Use CHEP Pallet
"Oct 16, 2024 7:15:10 PM","Oct 18, 2024 12:00:00 AM",7504800,7643398,,,0,0,P,GIANT FOOD,C & S WHSL (BETH 4),747_101624_NCCO,Manifested,1,60,0.6,60,0.6,60,0.6,0,,F117,Prepaid,202112301877,Wave Parcel Orders,0,,1 - Use CHEP Pallet
"Oct 16, 2024 7:15:10 PM","Oct 18, 2024 12:00:00 AM",7504902,7643396,,,0,0,P,GIANT FOOD,C & S WHSL (BETH 4),749_101624_NCCO,Manifested,1,60,0.6,60,0.6,60,0.6,0,,F117,Prepaid,202112301877,Wave Parcel Orders,0,,1 - Use CHEP Pallet
"Oct 16, 2024 7:15:10 PM","Oct 18, 2024 12:00:00 AM",7504905,7643393,,,0,0,P,GIANT FOOD,C & S WHSL (BETH 4),760_101624_NCCO,Manifested,1,60,0.6,60,0.6,60,0.6,0,,F117,Prepaid,202112301877,Wave Parcel Orders,0,,1 - Use CHEP Pallet
"Oct 16, 2024 7:15:11 PM","Oct 18, 2024 12:00:00 AM",7504910,7643388,,,0,0,P,GIANT FOOD,C & S WHSL (BETH 4),780_101624_NCCO,Manifested,1,60,0.6,60,0.6,60,0.6,0,,F117,Prepaid,202112301877,Wave Parcel Orders,0,,1 - Use CHEP Pallet
"Oct 16, 2024 7:15:13 PM","Oct 18, 2024 12:00:00 AM",7504912,7643386,,,0,0,P,GIANT FOOD,C & S WHSL (BETH 4),788_101624_NCCO,Manifested,1,60,0.6,60,0.6,60,0.6,0,,F117,Prepaid,202112301877,Wave Parcel Orders,0,,1 - Use CHEP Pallet
"Oct 16, 2024 7:15:14 PM","Oct 18, 2024 12:00:00 AM",7504914,7643384,,,0,0,P,GIANT FOOD,C & S WHSL (BETH 4),790_101624_NCCO,Manifested,1,60,0.6,60,0.6,60,0.6,0,,F117,Prepaid,202112301877,Wave Parcel Orders,0,,1 - Use CHEP Pallet
"Oct 16, 2024 7:15:14 PM","Oct 18, 2024 12:00:00 AM",7504915,7643383,,,0,0,P,GIANT FOOD,C & S WHSL (BETH 4),795_101624_NCCO,Manifested,1,60,0.6,60,0.6,60,0.6,0,,F117,Prepaid,202112301877,Wave Parcel Orders,0,,1 - Use CHEP Pallet
"Oct 16, 2024 7:15:17 PM","Oct 18, 2024 12:00:00 AM",7504921,7643377,,,0,0,P,GIANT FOOD,C & S WHSL (BETH 4),2310_101624_NCCO,Manifested,1,60,0.6,60,0.6,60,0.6,0,,F117,Prepaid,202112301877,Wave Parcel Orders,0,,1 - Use CHEP Pallet
"Oct 16, 2024 7:15:18 PM","Oct 18, 2024 12:00:00 AM",7504928,7643370,,,0,0,P,GIANT FOOD,C & S WHSL (BETH 4),2376_101624_NCCO,Manifested,1,60,0.6,60,0.6,60,0.6,0,,F117,Prepaid,202112301877,Wave Parcel Orders,0,,1 - Use CHEP Pallet
"Oct 16, 2024 7:15:20 PM","Oct 18, 2024 12:00:00 AM",7504927,7643371,,,0,0,P,GIANT FOOD,C & S WHSL (BETH 4),2351_101624_NCCO,Manifested,1,60,0.6,60,0.6,60,0.6,0,,F117,Prepaid,202112301877,Wave Parcel Orders,0,,1 - Use CHEP Pallet
"Oct 16, 2024 7:15:20 PM","Oct 18, 2024 12:00:00 AM",7504930,7643368,,,0,0,P,GIANT FOOD,C & S WHSL (BETH 4),2741_101624_NCCO,Manifested,1,60,0.6,60,0.6,60,0.6,0,,F117,Prepaid,202112301877,Wave Parcel Orders,0,,1 - Use CHEP Pallet
